date,state,fips,cases,deaths
8/21/2020,Idaho,16,29510,305
8/21/2020,Illinois,17,218111,8086
8/21/2020,Indiana,18,86312,3208
8/21/2020,Iowa,19,55331,1030
8/21/2020,Kansas,20,37411,430
8/21/2020,Kentucky,21,44432,887
8/21/2020,Louisiana,22,141861,4687
8/21/2020,Maine,23,4285,129
8/21/2020,Maryland,24,103461,3674
8/21/2020,Massachusetts,25,125216,8901
8/21/2020,Michigan,26,104829,6637
8/21/2020,Minnesota,27,68179,1799
8/21/2020,Mississippi,28,76323,2214
8/21/2020,Missouri,29,74221,1511
8/21/2020,Montana,30,6239,90
8/21/2020,Nebraska,31,31626,381
8/21/2020,Nevada,32,64573,1185
8/21/2020,New Hampshire,33,7071,428
8/21/2020,New Jersey,34,190646,15941
8/21/2020,New Mexico,35,24095,739
8/21/2020,New York,36,433230,32456
8/21/2020,North Carolina,37,152344,2522
8/21/2020,North Dakota,38,9478,136
8/21/2020,Northern Mariana Islands,69,54,2
8/21/2020,Ohio,39,113046,3955
8/21/2020,Oklahoma,40,51746,715
8/21/2020,Oregon,41,24435,421
8/21/2020,Pennsylvania,42,132461,7629
8/21/2020,Puerto Rico,72,28846,374
8/21/2020,Rhode Island,44,21022,1030
8/21/2020,South Carolina,45,110378,2459
8/21/2020,South Dakota,46,10884,159
8/21/2020,Tennessee,47,137932,1528
8/21/2020,Texas,48,593405,11483
8/21/2020,Utah,49,48616,385
8/21/2020,Vermont,50,1541,58
8/21/2020,Virgin Islands,78,960,10
8/21/2020,Virginia,51,110860,2436
8/21/2020,Washington,53,72787,1937
8/21/2020,West Virginia,54,9066,170
8/21/2020,Wisconsin,55,73895,1079
8/21/2020,Wyoming,56,3524,37
8/22/2020,Alabama,1,114532,2011
8/22/2020,Alaska,2,5492,29
8/22/2020,Arizona,4,197909,4760
8/22/2020,Arkansas,5,56199,674
8/22/2020,California,6,665325,12137
8/22/2020,Colorado,8,54939,1923
8/22/2020,Connecticut,9,51519,4460
8/22/2020,Delaware,10,16828,600
8/22/2020,District of Columbia,11,13534,604
8/22/2020,Florida,12,597589,10273
8/22/2020,Georgia,13,235783,4982
8/22/2020,Guam,66,1736,7
8/22/2020,Hawaii,15,6333,46
8/22/2020,Idaho,16,29808,307
8/22/2020,Illinois,17,220459,8107
8/22/2020,Indiana,18,87325,3218
8/22/2020,Iowa,19,55996,1033
8/22/2020,Kansas,20,37544,431
8/22/2020,Kentucky,21,45225,899
8/22/2020,Louisiana,22,141861,4687
8/22/2020,Maine,23,4317,130
8/22/2020,Maryland,24,104040,3685
8/22/2020,Massachusetts,25,125360,8921
8/22/2020,Michigan,26,106141,6657
8/22/2020,Minnesota,27,68913,1807
8/22/2020,Mississippi,28,77268,2237
8/22/2020,Missouri,29,75468,1519
8/22/2020,Montana,30,6392,90
8/22/2020,Nebraska,31,31780,382
8/22/2020,Nevada,32,65150,1197
8/22/2020,New Hampshire,33,7092,429
8/22/2020,New Jersey,34,191175,15943
8/22/2020,New Mexico,35,24302,743
8/22/2020,New York,36,433881,32464
8/22/2020,North Carolina,37,153966,2546
8/22/2020,North Dakota,38,9740,139
8/22/2020,Northern Mariana Islands,69,54,2
8/22/2020,Ohio,39,114165,3975
8/22/2020,Oklahoma,40,52599,725
8/22/2020,Oregon,41,24711,422
8/22/2020,Pennsylvania,42,133160,7643
8/22/2020,Puerto Rico,72,29577,381
8/22/2020,Rhode Island,44,21022,1030
8/22/2020,South Carolina,45,111295,2493
8/22/2020,South Dakota,46,11135,160
8/22/2020,Tennessee,47,139366,1542
8/22/2020,Texas,48,599156,11650
8/22/2020,Utah,49,48950,387
8/22/2020,Vermont,50,1553,58
8/22/2020,Virgin Islands,78,960,10
8/22/2020,Virginia,51,112072,2443
8/22/2020,Washington,53,73353,1944
8/22/2020,West Virginia,54,9185,176
8/22/2020,Wisconsin,55,74740,1092
8/22/2020,Wyoming,56,3543,37
8/23/2020,Alabama,1,115060,2013
8/23/2020,Alaska,2,5556,30
8/23/2020,Arizona,4,198117,4775
8/23/2020,Arkansas,5,56574,687
8/23/2020,California,6,669944,12152
8/23/2020,Colorado,8,55441,1925
8/23/2020,Connecticut,9,51519,4460
8/23/2020,Delaware,10,16895,600
8/23/2020,District of Columbia,11,13590,604
8/23/2020,Florida,12,600563,10324
8/23/2020,Georgia,13,237402,5021
8/23/2020,Guam,66,1736,7
8/23/2020,Hawaii,15,6577,46
8/23/2020,Idaho,16,29973,308
8/23/2020,Illinois,17,222292,8114
8/23/2020,Indiana,18,87942,3220
8/23/2020,Iowa,19,56441,1037
8/23/2020,Kansas,20,37726,431
8/23/2020,Kentucky,21,45401,901
8/23/2020,Louisiana,22,143084,4746
8/23/2020,Maine,23,4335,131
8/23/2020,Maryland,24,104618,3691
8/23/2020,Massachusetts,25,125360,8921
8/23/2020,Michigan,26,106875,6661
8/23/2020,Minnesota,27,69630,1813
8/23/2020,Mississippi,28,77894,2240
8/23/2020,Missouri,29,76339,1519
8/23/2020,Montana,30,6444,90
8/23/2020,Nebraska,31,31889,384
8/23/2020,Nevada,32,65678,1199
8/23/2020,New Hampshire,33,7107,429
8/23/2020,New Jersey,34,191323,15946
8/23/2020,New Mexico,35,24396,745
8/23/2020,New York,36,434462,32482
8/23/2020,North Carolina,37,155390,2560
8/23/2020,North Dakota,38,9880,140
8/23/2020,Northern Mariana Islands,69,54,2
8/23/2020,Ohio,39,114802,3978
8/23/2020,Oklahoma,40,53165,726
8/23/2020,Oregon,41,24938,422
8/23/2020,Pennsylvania,42,133679,7643
8/23/2020,Puerto Rico,72,29896,390
8/23/2020,Rhode Island,44,21022,1030
8/23/2020,South Carolina,45,111988,2504
8/23/2020,South Dakota,46,11276,161
8/23/2020,Tennessee,47,141000,1547
8/23/2020,Texas,48,602144,11760
8/23/2020,Utah,49,49125,387
8/23/2020,Vermont,50,1557,58
8/23/2020,Virgin Islands,78,984,11
8/23/2020,Virginia,51,112966,2467
8/23/2020,Washington,53,73745,1948
8/23/2020,West Virginia,54,9272,178
8/23/2020,Wisconsin,55,75205,1092
8/23/2020,Wyoming,56,3579,37
8/24/2020,Alabama,1,116710,2024
8/24/2020,Alaska,2,5626,30
8/24/2020,Arizona,4,198421,4775
8/24/2020,Arkansas,5,56894,696
8/24/2020,California,6,676236,12250
8/24/2020,Colorado,8,55700,1926
8/24/2020,Connecticut,9,52011,4460
8/24/2020,Delaware,10,16942,604
8/24/2020,District of Columbia,11,13639,604
8/24/2020,Florida,12,602821,10396
8/24/2020,Georgia,13,239612,5045
8/24/2020,Guam,66,1876,8
8/24/2020,Hawaii,15,6746,48
8/24/2020,Idaho,16,30260,315
8/24/2020,Illinois,17,224056,8123
8/24/2020,Indiana,18,89602,3225
8/24/2020,Iowa,19,56941,1047
8/24/2020,Kansas,20,39008,432
8/24/2020,Kentucky,21,46057,909
8/24/2020,Louisiana,22,143707,4764
8/24/2020,Maine,23,4356,131
8/24/2020,Maryland,24,105168,3694
8/24/2020,Massachusetts,25,126022,8949
8/24/2020,Michigan,26,107816,6665
8/24/2020,Minnesota,27,70344,1817
8/24/2020,Mississippi,28,78405,2248
8/24/2020,Missouri,29,77254,1533
8/24/2020,Montana,30,6510,91
8/24/2020,Nebraska,31,32047,384
8/24/2020,Nevada,32,66073,1200
8/24/2020,New Hampshire,33,7134,429
8/24/2020,New Jersey,34,191548,15946
8/24/2020,New Mexico,35,24469,747
8/24/2020,New York,36,434866,32489
8/24/2020,North Carolina,37,156927,2567
8/24/2020,North Dakota,38,10004,141
8/24/2020,Northern Mariana Islands,69,54,2
8/24/2020,Ohio,39,115651,3986
8/24/2020,Oklahoma,40,53522,730
8/24/2020,Oregon,41,25174,432
8/24/2020,Pennsylvania,42,134246,7642
8/24/2020,Puerto Rico,72,30618,390
8/24/2020,Rhode Island,44,21302,1035
8/24/2020,South Carolina,45,112551,2511
8/24/2020,South Dakota,46,11425,161
8/24/2020,Tennessee,47,141675,1578
8/24/2020,Texas,48,607621,11824
8/24/2020,Utah,49,49451,391
8/24/2020,Vermont,50,1566,58
8/24/2020,Virgin Islands,78,998,12
8/24/2020,Virginia,51,113630,2471
8/24/2020,Washington,53,74292,1953
8/24/2020,West Virginia,54,9312,179
8/24/2020,Wisconsin,55,75755,1093
8/24/2020,Wyoming,56,3603,37
8/25/2020,Alabama,1,117242,2037
8/25/2020,Alaska,2,5621,33
8/25/2020,Arizona,4,199293,4796
8/25/2020,Arkansas,5,57374,711
8/25/2020,California,6,682320,12409
8/25/2020,Colorado,8,56176,1932
8/25/2020,Connecticut,9,52040,4463
8/25/2020,Delaware,10,16962,603
8/25/2020,District of Columbia,11,13684,604
8/25/2020,Florida,12,605494,10579
8/25/2020,Georgia,13,241865,5147
8/25/2020,Guam,66,1953,8
8/25/2020,Hawaii,15,6961,48
8/25/2020,Idaho,16,30648,328
8/25/2020,Illinois,17,225812,8155
8/25/2020,Indiana,18,90460,3241
8/25/2020,Iowa,19,57606,1059
8/25/2020,Kansas,20,39089,433
8/25/2020,Kentucky,21,46798,918
8/25/2020,Louisiana,22,144257,4797
8/25/2020,Maine,23,4368,131
8/25/2020,Maryland,24,105554,3707
8/25/2020,Massachusetts,25,126420,8961
8/25/2020,Michigan,26,108742,6687
8/25/2020,Minnesota,27,70753,1825
8/25/2020,Mississippi,28,79206,2315
8/25/2020,Missouri,29,78246,1553
8/25/2020,Montana,30,6649,97
8/25/2020,Nebraska,31,32379,386
8/25/2020,Nevada,32,66515,1230
8/25/2020,New Hampshire,33,7150,429
8/25/2020,New Jersey,34,191850,15953
8/25/2020,New Mexico,35,24535,750
8/25/2020,New York,36,435495,32495
8/25/2020,North Carolina,37,158185,2607
8/25/2020,North Dakota,38,10233,142
8/25/2020,Northern Mariana Islands,69,54,2
8/25/2020,Ohio,39,116495,3996
8/25/2020,Oklahoma,40,54172,744
8/25/2020,Oregon,41,25408,436
8/25/2020,Pennsylvania,42,134803,7666
8/25/2020,Puerto Rico,72,30720,395
8/25/2020,Rhode Island,44,21372,1039
8/25/2020,South Carolina,45,113488,2529
8/25/2020,South Dakota,46,11559,161
8/25/2020,Tennessee,47,142501,1605
8/25/2020,Texas,48,613707,12012
8/25/2020,Utah,49,49870,398
8/25/2020,Vermont,50,1572,58
8/25/2020,Virgin Islands,78,1030,14
8/25/2020,Virginia,51,114635,2494
8/25/2020,Washington,53,74634,1962
8/25/2020,West Virginia,54,9395,187
8/25/2020,Wisconsin,55,76453,1106
8/25/2020,Wyoming,56,3634,37
8/26/2020,Alabama,1,119254,2045
8/26/2020,Alaska,2,5671,34
8/26/2020,Arizona,4,199495,4899
8/26/2020,Arkansas,5,58023,732
8/26/2020,California,6,687612,12547
8/26/2020,Colorado,8,56346,1933
8/26/2020,Connecticut,9,52220,4463
8/26/2020,Delaware,10,16986,604
8/26/2020,District of Columbia,11,13722,605
8/26/2020,Florida,12,608714,10732
8/26/2020,Georgia,13,244494,5195
8/26/2020,Guam,66,2089,10
8/26/2020,Hawaii,15,7236,50
8/26/2020,Idaho,16,30968,337
8/26/2020,Illinois,17,227872,8186
8/26/2020,Indiana,18,91403,3259
8/26/2020,Iowa,19,58864,1077
8/26/2020,Kansas,20,40564,445
8/26/2020,Kentucky,21,47542,927
8/26/2020,Louisiana,22,145661,4851
8/26/2020,Maine,23,4389,132
8/26/2020,Maryland,24,105996,3717
8/26/2020,Massachusetts,25,126756,8987
8/26/2020,Michigan,26,109645,6692
8/26/2020,Minnesota,27,71285,1842
8/26/2020,Mississippi,28,80110,2373
8/26/2020,Missouri,29,79588,1566
8/26/2020,Montana,30,6807,98
8/26/2020,Nebraska,31,32727,390
8/26/2020,Nevada,32,66732,1250
8/26/2020,New Hampshire,33,7159,430
8/26/2020,New Jersey,34,192086,15914
8/26/2020,New Mexico,35,24732,755
8/26/2020,New York,36,436063,32499
8/26/2020,North Carolina,37,159708,2634
8/26/2020,North Dakota,38,10471,142
8/26/2020,Northern Mariana Islands,69,54,2
8/26/2020,Ohio,39,117584,4044
8/26/2020,Oklahoma,40,54838,763
8/26/2020,Oregon,41,25575,438
8/26/2020,Pennsylvania,42,135323,7691
8/26/2020,Puerto Rico,72,30744,404
8/26/2020,Rhode Island,44,21454,1041
8/26/2020,South Carolina,45,114093,2573
8/26/2020,South Dakota,46,11851,162
8/26/2020,Tennessee,47,144400,1623
8/26/2020,Texas,48,619836,12212
8/26/2020,Utah,49,50298,404
8/26/2020,Vermont,50,1577,58
8/26/2020,Virgin Islands,78,1030,14
8/26/2020,Virginia,51,115458,2515
8/26/2020,Washington,53,75207,1968
8/26/2020,West Virginia,54,9540,190
8/26/2020,Wisconsin,55,77220,1112
8/26/2020,Wyoming,56,3684,37
8/27/2020,Alabama,1,121023,2076
8/27/2020,Alaska,2,5752,34
8/27/2020,Arizona,4,200172,4932
8/27/2020,Arkansas,5,58745,739
8/27/2020,California,6,692964,12696
8/27/2020,Colorado,8,56706,1937
8/27/2020,Connecticut,9,52350,4465
8/27/2020,Delaware,10,16976,604
8/27/2020,District of Columbia,11,13794,605
8/27/2020,Florida,12,611983,10867
8/27/2020,Georgia,13,247017,5275
8/27/2020,Guam,66,2201,10
8/27/2020,Hawaii,15,7542,54
8/27/2020,Idaho,16,31326,343
8/27/2020,Illinois,17,229598,8206
8/27/2020,Indiana,18,92566,3266
8/27/2020,Iowa,19,61484,1091
8/27/2020,Kansas,20,40702,446
8/27/2020,Kentucky,21,48322,937
8/27/2020,Louisiana,22,146338,4874
8/27/2020,Maine,23,4414,132
8/27/2020,Maryland,24,106558,3722
8/27/2020,Massachusetts,25,127124,9008
8/27/2020,Michigan,26,110491,6708
8/27/2020,Minnesota,27,72439,1855
8/27/2020,Mississippi,28,80695,2399
8/27/2020,Missouri,29,80913,1583
8/27/2020,Montana,30,6960,98
8/27/2020,Nebraska,31,33101,394
8/27/2020,Nevada,32,67324,1274
8/27/2020,New Hampshire,33,7194,431
8/27/2020,New Jersey,34,192393,15921
8/27/2020,New Mexico,35,24920,764
8/27/2020,New York,36,436852,32507
8/27/2020,North Carolina,37,161715,2654
8/27/2020,North Dakota,38,10804,143
8/27/2020,Northern Mariana Islands,69,54,2
8/27/2020,Ohio,39,118828,4076
8/27/2020,Oklahoma,40,55550,778
8/27/2020,Oregon,41,25775,444
8/27/2020,Pennsylvania,42,135958,7702
8/27/2020,Puerto Rico,72,31383,412
8/27/2020,Rhode Island,44,21589,1044
8/27/2020,South Carolina,45,114598,2628
8/27/2020,South Dakota,46,12194,162
8/27/2020,Tennessee,47,146183,1650
8/27/2020,Texas,48,623647,12444
8/27/2020,Utah,49,50668,404
8/27/2020,Vermont,50,1586,58
8/27/2020,Virgin Islands,78,1075,14
8/27/2020,Virginia,51,116579,2527
8/27/2020,Washington,53,75752,1977
8/27/2020,West Virginia,54,9633,199
8/27/2020,Wisconsin,55,78136,1121
8/27/2020,Wyoming,56,3722,37
8/28/2020,Alabama,1,122185,2107
8/28/2020,Alaska,2,5874,34
8/28/2020,Arizona,4,200694,4980
8/28/2020,Arkansas,5,59583,756
8/28/2020,California,6,698391,12836
8/28/2020,Colorado,8,57158,1945
8/28/2020,Connecticut,9,52495,4465
8/28/2020,Delaware,10,17083,604
8/28/2020,District of Columbia,11,13851,605
8/28/2020,Florida,12,615798,10956
8/28/2020,Georgia,13,249317,5352
8/28/2020,Guam,66,2256,11
8/28/2020,Hawaii,15,7806,58
8/28/2020,Idaho,16,31643,357
8/28/2020,Illinois,17,232052,8229
8/28/2020,Indiana,18,93387,3277
8/28/2020,Iowa,19,62828,1108
8/28/2020,Kansas,20,41808,448
8/28/2020,Kentucky,21,48937,945
8/28/2020,Louisiana,22,146944,4904
8/28/2020,Maine,23,4436,132
8/28/2020,Maryland,24,107146,3736
8/28/2020,Massachusetts,25,127584,9024
8/28/2020,Michigan,26,111303,6714
8/28/2020,Minnesota,27,73289,1859
8/28/2020,Mississippi,28,81294,2413
8/28/2020,Missouri,29,82449,1599
8/28/2020,Montana,30,7086,100
8/28/2020,Nebraska,31,33436,399
8/28/2020,Nevada,32,67984,1287
8/28/2020,New Hampshire,33,7216,432
8/28/2020,New Jersey,34,192751,15930
8/28/2020,New Mexico,35,25042,767
8/28/2020,New York,36,437487,32515
8/28/2020,North Carolina,37,163154,2676
8/28/2020,North Dakota,38,11114,143
8/28/2020,Northern Mariana Islands,69,54,2
8/28/2020,Ohio,39,120124,4105
8/28/2020,Oklahoma,40,56260,786
8/28/2020,Oregon,41,26069,457
8/28/2020,Pennsylvania,42,136824,7722
8/28/2020,Puerto Rico,72,31988,424
8/28/2020,Rhode Island,44,21683,1046
8/28/2020,South Carolina,45,115951,2655
8/28/2020,South Dakota,46,12517,165
8/28/2020,Tennessee,47,147814,1675
8/28/2020,Texas,48,628492,12615
8/28/2020,Utah,49,51071,408
8/28/2020,Vermont,50,1589,58
8/28/2020,Virgin Islands,78,1075,14
8/28/2020,Virginia,51,117592,2550
8/28/2020,Washington,53,76397,1992
8/28/2020,West Virginia,54,9824,202
8/28/2020,Wisconsin,55,78984,1123
8/28/2020,Wyoming,56,3763,37
8/29/2020,Alabama,1,123889,2152
8/29/2020,Alaska,2,5985,34
8/29/2020,Arizona,4,201317,5010
8/29/2020,Arkansas,5,60378,772
8/29/2020,California,6,702500,12906
8/29/2020,Colorado,8,57326,1946
8/29/2020,Connecticut,9,52495,4465
8/29/2020,Delaware,10,17349,604
8/29/2020,District of Columbia,11,13925,605
8/29/2020,Florida,12,618995,11104
8/29/2020,Georgia,13,251676,5451
8/29/2020,Guam,66,2256,11
8/29/2020,Hawaii,15,8115,61
8/29/2020,Idaho,16,31874,359
8/29/2020,Illinois,17,233806,8236
8/29/2020,Indiana,18,94512,3285
8/29/2020,Iowa,19,63836,1110
8/29/2020,Kansas,20,41909,449
8/29/2020,Kentucky,21,49914,951
8/29/2020,Louisiana,22,146944,4904
8/29/2020,Maine,23,4489,132
8/29/2020,Maryland,24,107790,3746
8/29/2020,Massachusetts,25,128030,9036
8/29/2020,Michigan,26,112104,6747
8/29/2020,Minnesota,27,74306,1863
8/29/2020,Mississippi,28,82029,2427
8/29/2020,Missouri,29,83973,1613
8/29/2020,Montana,30,7256,104
8/29/2020,Nebraska,31,33753,400
8/29/2020,Nevada,32,68576,1303
8/29/2020,New Hampshire,33,7246,432
8/29/2020,New Jersey,34,193100,15933
8/29/2020,New Mexico,35,25178,769
8/29/2020,New York,36,438122,32522
8/29/2020,North Carolina,37,165533,2708
8/29/2020,North Dakota,38,11488,145
8/29/2020,Northern Mariana Islands,69,56,2
8/29/2020,Ohio,39,121340,4126
8/29/2020,Oklahoma,40,57353,797
8/29/2020,Oregon,41,26293,460
8/29/2020,Pennsylvania,42,137576,7740
8/29/2020,Puerto Rico,72,32550,428
8/29/2020,Rhode Island,44,21683,1046
8/29/2020,South Carolina,45,117249,2698
8/29/2020,South Dakota,46,12942,167
8/29/2020,Tennessee,47,149310,1700
8/29/2020,Texas,48,633834,12733
8/29/2020,Utah,49,51486,408
8/29/2020,Vermont,50,1605,58
8/29/2020,Virgin Islands,78,1129,14
8/29/2020,Virginia,51,118809,2568
8/29/2020,Washington,53,76834,1992
8/29/2020,West Virginia,54,9967,212
8/29/2020,Wisconsin,55,79767,1129
8/29/2020,Wyoming,56,3784,37
8/30/2020,Alabama,1,125235,2162
8/30/2020,Alaska,2,6036,34
8/30/2020,Arizona,4,201695,5033
8/30/2020,Arkansas,5,60856,784
8/30/2020,California,6,706589,12939
8/30/2020,Colorado,8,57515,1945
8/30/2020,Connecticut,9,52495,4465
8/30/2020,Delaware,10,17343,604
8/30/2020,District of Columbia,11,13959,606
8/30/2020,Florida,12,621578,11118
8/30/2020,Georgia,13,252813,5478
8/30/2020,Guam,66,2256,11
8/30/2020,Hawaii,15,8315,62
8/30/2020,Idaho,16,32034,360
8/30/2020,Illinois,17,235779,8248
8/30/2020,Indiana,18,95394,3291
8/30/2020,Iowa,19,64599,1113
8/30/2020,Kansas,20,42011,450
8/30/2020,Kentucky,21,50170,955
8/30/2020,Louisiana,22,148568,4931
8/30/2020,Maine,23,4512,132
8/30/2020,Maryland,24,108286,3752
8/30/2020,Massachusetts,25,128229,9049
8/30/2020,Michigan,26,112598,6750
8/30/2020,Minnesota,27,75238,1865
8/30/2020,Mississippi,28,82676,2441
8/30/2020,Missouri,29,85133,1615
8/30/2020,Montana,30,7340,104
8/30/2020,Nebraska,31,34046,400
8/30/2020,Nevada,32,68981,1305
8/30/2020,New Hampshire,33,7254,432
8/30/2020,New Jersey,34,193391,15937
8/30/2020,New Mexico,35,25283,770
8/30/2020,New York,36,438831,32534
8/30/2020,North Carolina,37,166510,2721
8/30/2020,North Dakota,38,11706,146
8/30/2020,Northern Mariana Islands,69,56,2
8/30/2020,Ohio,39,122262,4128
8/30/2020,Oklahoma,40,58020,799
8/30/2020,Oregon,41,26554,463
8/30/2020,Pennsylvania,42,138137,7742
8/30/2020,Puerto Rico,72,32848,434
8/30/2020,Rhode Island,44,21683,1046
8/30/2020,South Carolina,45,118324,2709
8/30/2020,South Dakota,46,13322,167
8/30/2020,Tennessee,47,150249,1722
8/30/2020,Texas,48,636547,12807
8/30/2020,Utah,49,51854,408
8/30/2020,Vermont,50,1616,58
8/30/2020,Virgin Islands,78,1134,14
8/30/2020,Virginia,51,119747,2569
8/30/2020,Washington,53,77122,1992
8/30/2020,West Virginia,54,10110,213
8/30/2020,Wisconsin,55,80311,1132
8/30/2020,Wyoming,56,3820,37
8/31/2020,Alabama,1,126058,2182
8/31/2020,Alaska,2,6075,34
8/31/2020,Arizona,4,201866,5031
8/31/2020,Arkansas,5,61224,797
8/31/2020,California,6,712543,13020
8/31/2020,Colorado,8,57797,1952
8/31/2020,Connecticut,9,52879,4465
8/31/2020,Delaware,10,17429,605
8/31/2020,District of Columbia,11,13992,607
8/31/2020,Florida,12,623463,11186
8/31/2020,Georgia,13,254238,5506
8/31/2020,Guam,66,2364,11
8/31/2020,Hawaii,15,8447,69
8/31/2020,Idaho,16,32256,364
8/31/2020,Illinois,17,237682,8258
8/31/2020,Indiana,18,96277,3296
8/31/2020,Iowa,19,65252,1120
8/31/2020,Kansas,20,43407,451
8/31/2020,Kentucky,21,50884,965
8/31/2020,Louisiana,22,148894,4950
8/31/2020,Maine,23,4526,132
8/31/2020,Maryland,24,108742,3755
8/31/2020,Massachusetts,25,128533,9060
8/31/2020,Michigan,26,113163,6756
8/31/2020,Minnesota,27,75913,1866
8/31/2020,Mississippi,28,82950,2473
8/31/2020,Missouri,29,86328,1623
8/31/2020,Montana,30,7440,104
8/31/2020,Nebraska,31,34287,402
8/31/2020,Nevada,32,69318,1305
8/31/2020,New Hampshire,33,7275,432
8/31/2020,New Jersey,34,193740,15945
8/31/2020,New Mexico,35,25352,779
8/31/2020,New York,36,439480,32541
8/31/2020,North Carolina,37,167989,2733
8/31/2020,North Dakota,38,11820,147
8/31/2020,Northern Mariana Islands,69,56,2
8/31/2020,Ohio,39,123157,4138
8/31/2020,Oklahoma,40,58733,800
8/31/2020,Oregon,41,26723,467
8/31/2020,Pennsylvania,42,138840,7743
8/31/2020,Puerto Rico,72,33199,434
8/31/2020,Rhode Island,44,21949,1048
8/31/2020,South Carolina,45,118992,2720
8/31/2020,South Dakota,46,13509,167
8/31/2020,Tennessee,47,152033,1727
8/31/2020,Texas,48,640317,12857
8/31/2020,Utah,49,52166,409
8/31/2020,Vermont,50,1624,58
8/31/2020,Virgin Islands,78,1139,15
8/31/2020,Virginia,51,120594,2580
8/31/2020,Washington,53,77718,2002
8/31/2020,West Virginia,54,10250,214
8/31/2020,Wisconsin,55,80733,1132
8/31/2020,Wyoming,56,3842,37
9/1/2020,Alabama,1,127616,2200
9/1/2020,Alaska,2,6109,36
9/1/2020,Arizona,4,202375,5048
9/1/2020,Arkansas,5,61497,814
9/1/2020,California,6,716630,13149
9/1/2020,Colorado,8,58118,1953
9/1/2020,Connecticut,9,53006,4466
9/1/2020,Delaware,10,17535,605
9/1/2020,District of Columbia,11,14049,607
9/1/2020,Florida,12,631032,11373
9/1/2020,Georgia,13,256544,5604
9/1/2020,Guam,66,2416,14
9/1/2020,Hawaii,15,8628,73
9/1/2020,Idaho,16,32703,370
9/1/2020,Illinois,17,239115,8299
9/1/2020,Indiana,18,96988,3312
9/1/2020,Iowa,19,65846,1125
9/1/2020,Kansas,20,43491,454
9/1/2020,Kentucky,21,51762,983
9/1/2020,Louisiana,22,149583,4984
9/1/2020,Maine,23,4548,132
9/1/2020,Maryland,24,109353,3761
9/1/2020,Massachusetts,25,128888,9064
9/1/2020,Michigan,26,113969,6770
9/1/2020,Minnesota,27,76404,1872
9/1/2020,Mississippi,28,83584,2493
9/1/2020,Missouri,29,87414,1651
9/1/2020,Montana,30,7526,105
9/1/2020,Nebraska,31,34574,405
9/1/2020,Nevada,32,69708,1313
9/1/2020,New Hampshire,33,7297,432
9/1/2020,New Jersey,34,194070,15950
9/1/2020,New Mexico,35,25460,787
9/1/2020,New York,36,440237,32551
9/1/2020,North Carolina,37,169966,2769
9/1/2020,North Dakota,38,12004,149
9/1/2020,Northern Mariana Islands,69,57,2
9/1/2020,Ohio,39,124610,4165
9/1/2020,Oklahoma,40,59399,809
9/1/2020,Oregon,41,26958,467
9/1/2020,Pennsylvania,42,139591,7764
9/1/2020,Puerto Rico,72,33421,435
9/1/2020,Rhode Island,44,22002,1050
9/1/2020,South Carolina,45,119846,2757
9/1/2020,South Dakota,46,13749,167
9/1/2020,Tennessee,47,153274,1753
9/1/2020,Texas,48,645534,13004
9/1/2020,Utah,49,52505,410
9/1/2020,Vermont,50,1635,58
9/1/2020,Virgin Islands,78,1143,15
9/1/2020,Virginia,51,121615,2612
9/1/2020,Washington,53,78061,2018
9/1/2020,West Virginia,54,10507,222
9/1/2020,Wisconsin,55,81688,1141
9/1/2020,Wyoming,56,3866,41
9/2/2020,Alabama,1,128239,2217
9/2/2020,Alaska,2,6181,36
9/2/2020,Arizona,4,202898,5070
9/2/2020,Arkansas,5,62112,841
9/2/2020,California,6,722037,13330
9/2/2020,Colorado,8,58392,1960
9/2/2020,Connecticut,9,53108,4467
9/2/2020,Delaware,10,17549,606
9/2/2020,District of Columbia,11,14077,608
9/2/2020,Florida,12,633434,11500
9/2/2020,Georgia,13,258482,5665
9/2/2020,Guam,66,2463,14
9/2/2020,Hawaii,15,8966,74
9/2/2020,Idaho,16,33059,374
9/2/2020,Illinois,17,241282,8322
9/2/2020,Indiana,18,97853,3325
9/2/2020,Iowa,19,66463,1134
9/2/2020,Kansas,20,44529,458
9/2/2020,Kentucky,21,52704,1008
9/2/2020,Louisiana,22,150734,5004
9/2/2020,Maine,23,4567,133
9/2/2020,Maryland,24,109808,3766
9/2/2020,Massachusetts,25,121131,9060
9/2/2020,Michigan,26,114603,6783
9/2/2020,Minnesota,27,77137,1882
9/2/2020,Mississippi,28,84365,2526
9/2/2020,Missouri,29,88974,1669
9/2/2020,Montana,30,7715,109
9/2/2020,Nebraska,31,34995,408
9/2/2020,Nevada,32,69927,1338
9/2/2020,New Hampshire,33,7309,432
9/2/2020,New Jersey,34,194378,15964
9/2/2020,New Mexico,35,25612,790
9/2/2020,New York,36,440947,32559
9/2/2020,North Carolina,37,171140,2806
9/2/2020,North Dakota,38,12271,152
9/2/2020,Northern Mariana Islands,69,57,2
9/2/2020,Ohio,39,125767,4176
9/2/2020,Oklahoma,40,60118,821
9/2/2020,Oregon,41,27085,473
9/2/2020,Pennsylvania,42,140577,7792
9/2/2020,Puerto Rico,72,34003,443
9/2/2020,Rhode Island,44,22078,1051
9/2/2020,South Carolina,45,120503,2794
9/2/2020,South Dakota,46,14003,169
9/2/2020,Tennessee,47,154833,1768
9/2/2020,Texas,48,649844,13185
9/2/2020,Utah,49,52950,414
